ID,LAT,LONG
00188X0014/P1,50.47215829,2.501495624
00188X0023/F1,50.4821445,2.463056115
00188X0024/F2,50.4821445,2.463056115
00188X0039/F1,50.48450653,2.472655905
00191X0033/F1,50.51646586,2.540195108
00191X0114/F1,50.50476161,2.5695629
00191X0117/F4,50.50811869,2.576542789
00191X0118/F4BIS,50.50820859,2.576543237
00192X0059/S1,50.49972876,2.664025018
00192X0069/F1,50.53350146,2.618256115
00192X0109/F3,50.51982724,2.679491368
00192X0110/F4,50.51982724,2.679491368
00192X0122/F2,50.52538001,2.616677197
00192X0137/F2BIS,50.51982724,2.679491368
00193X0013/F1,50.50400407,2.785697261
00193X0015/F1,50.50216575,2.747342015
00193X0020/F1,50.51251291,2.783953242
00193X0167/PZ28,50.53930639,2.71606233
00194A0397/F2,50.56138881,2.830976933
00194A0398/F3,50.56138881,2.830976933
00194C0031/P1,50.49132358,2.810098584
00194C0047/F1,50.5335448,2.807294904
00194C0050/F1,50.50323115,2.799644323
00194C0389/PZ3,50.52260804,2.809842512
00194D0001/F7,50.4942359,2.855379999
00194D0015/F1,50.53204112,2.842694642
00194D0037/F2,50.4942359,2.855379999
00194D0038/F3,50.4942359,2.855379999
00194D0125/F2,50.53204112,2.842694642
00194D0126/F3,50.53204112,2.842694642
00194D0214/F1,50.50998846,2.83168155
00194D0228/PZ2,50.5256494,2.835396769
00194D0250/F4,50.53204112,2.842694642
00194D0265/F1BIS,50.53204112,2.842694642
00194D0266/F5,50.53204112,2.842694642
00194D0380/F2BIS,50.53204112,2.842694642
00195X0001/F2,50.45209777,2.53720816
00195X0041/F,50.45047577,2.539367576
00195X0051/F1,50.47575279,2.578494755
00195X0079/F1,50.45209777,2.53720816
00195X0087/P2,50.47527816,2.544402226
00195X0090/P1,50.46498659,2.567877876
00195X0163/F1,50.45209777,2.53720816
00196X0051/F1,50.4825901,2.616851153
00196X0053/P1,50.39786321,2.609414224
00196X0066/P1,50.44285921,2.651391434
00196X0091/P2,50.42138818,2.672121636
00197X0030/PA2,50.43130351,2.754197468
00197X0033/PA1,50.40903625,2.758517441
00197X0037/F4,50.42206935,2.777712548
00197X0039/PA1,50.45776692,2.793458555
00197X0040/PA1,50.42586451,2.778946173
00197X0042/P1,50.44264756,2.749368668
00197X0044/P1,50.48704612,2.752285584
00197X0049/F2,50.47940405,2.72615647
00197X0093/P1,50.44845861,2.732523496
00197X0107/F1,50.43709193,2.717228282
00197X0113/F1,50.42206935,2.777712548
00198X0002/F1,50.43362613,2.806012956
00198X0004/F1,50.48587885,2.816580021
00198X0033/F1,50.41404719,2.827882744
00198X0040/P1,50.41760374,2.804379573
00198X0043/F1,50.43339015,2.819944705
00198X0048/P1,50.45776692,2.793458555
00198X0081/F1,50.40972901,2.832702954
00198X0087/P,50.48691491,2.81104155
00198X0089/F1,50.47394023,2.86617894
00198X0101/S1,50.4196645,2.862208863
00198X0113/F1,50.4207695,2.811197742
00198X0122/S1,50.45730866,2.795964053
00198X0123/P1,50.42496719,2.822013306
00198X0124/P1,50.42123877,2.83226185
00198X0125/P1,50.45776692,2.793458555
00198X0234/F3,50.40131992,2.814137739
00198X0275/F4,50.40991456,2.837927359
00198X0293/P2,50.43142617,2.832439852
00198X0312/F4,50.4207695,2.811197742
00201A0117/F1,50.56254387,2.900551214
00201A0260/PZA2,50.54425944,2.902896104
00201B0015/F15,50.57381992,2.938896423
00201B0020/F20,50.52943274,2.932734803
00201B0362/FEX1,50.55776282,2.946080934
00201C0126/F1,50.50884377,2.913460745
00201C0448/PZ34C,50.53058016,2.879309278
00201C0449/PZ34A,50.53058016,2.879309278
00201C0498/P1,50.52229264,2.91150693
00201D0074/F1,50.49307097,2.957998926
00201D0452/PZ36C,50.53323896,2.96001531
00202A0081/F1,50.54094161,2.998343971
00202A0122/F1,50.54820814,3.029352254
00202A0123/F2,50.54820814,3.029352254
00202A0124/F3,50.54820814,3.029352254
00202A0125/F4,50.54820814,3.029352254
00202A0126/F5,50.54820814,3.029352254
00202A0127/F6,50.54820814,3.029352254
00202A0128/F7,50.56355755,3.00170359
00202A0129/F8,50.56560712,2.983991268
00202A0130/F9,50.56355755,3.00170359
00202A0131/F10,50.56355755,3.00170359
00202A0380/FP3F4,50.55892154,2.998168267
00202A0401/PZ20,50.5561492,2.995590104
00202A0460/PZ12,50.53901409,2.98110811
00202B0059/F1,50.54820814,3.029352254
00202X0463/PZ4,50.56191648,3.027090389
00203A0033/P1,50.54705823,3.073767292
00203A0359/PZ2,50.54630947,3.064021091
00204B0081/F1,50.54382999,3.229514494
00204B0115/P1,50.56749145,3.226801616
00204C0191/PZST3,50.52245417,3.177458236
00204X0206/F1,50.5267612,3.175036085
00204X0260/PZ1,50.53144139,3.194340278
00205A0384/PZ37A,50.46855108,2.917344364
00205X0001/F1,50.46349888,2.88209357
00205X0017/P1,50.41270513,2.92117353
00205X0028/P1,50.42103554,2.949959854
00205X0126/F1,50.47527981,2.907795946
00205X0147/S1,50.47819926,2.929576503
00205X0397/PZ2,50.40810049,2.93640702
00206X0075/P1,50.41799577,3.017923894
00206X0326/F2,50.41998354,2.993849967
00207X0007/F2,50.47054522,3.060903936
00207X0133/F1,50.41343284,3.09367125
00207X0217/F3,50.49400902,3.046846655
00207X0218/F4,50.49400902,3.046846655
00208X0001/F1,50.40939659,3.233447241
00208X0002/F1,50.47985744,3.205765439
00208X0006/F1,50.47474496,3.244046612
00208X0010/F2,50.47985744,3.205765439
00208X0122/F2,50.47474496,3.244046612
00208X0123/F3,50.47474496,3.244046612
00208X0129/F3,50.47985744,3.205765439
00213X0002/F1,50.49655257,3.435183594
00213X0009/P1,50.50287562,3.432551482
00215X0003/F1,50.40807564,3.282173736
00215X0044/F2,50.40807564,3.282173736
00215X0048/F1,50.43937593,3.239777287
00215X0053/F2,50.47805629,3.248533901
00215X0140/P1,50.41629246,3.236952538
00216X0014/F1,50.42099271,3.386732143
00216X0021/F1,50.43553994,3.390745447
00216X0073/PZ3,50.47482566,3.398508308
00216X0118/F2,50.43553994,3.390745447
00216X0136/F3,50.43480402,3.348019334
00217X0224/PZ2,50.41945577,3.426838513
00218X0004/P1,50.40238967,3.536316243
00218X0354/PZ2,50.41267444,3.576391354
00234X0003/F,50.3868703,1.737691826
00234X0204/S1,50.31070336,1.779421964
00234X0245/F,50.32991311,1.754761984
00238X0037/F,50.27798016,1.7085294
00238X0052/F,50.2288601,1.773218687
00241X0012/P1,50.38712674,1.820299265
00241X0242/P,50.33341655,1.824119862
00242X0057/PZ2,50.32777389,1.930267608
00243X0008/P1,50.3342332,2.048215799
00243X0028/F,50.3415594,1.99652751
00244X0044/P,50.39099206,2.152268446
00245X0002/S1,50.30561133,1.847282361
00245X0003/P,50.29202535,1.866716434
00245X0050/F.AGRI,50.2846923,1.832761621
00248X0005/P1,50.28757072,2.130634405
00248X0016/F1,50.26224687,2.152325973
00248X0029/F,50.30093771,2.111034861
00248X0051/F,50.30129935,2.116118505
00248X0053/F2,50.23054855,2.114693591
00251X0013/P,50.38274063,2.164953907
00251X0035/P,50.37563057,2.235267663
00252X0019/P,50.34546262,2.299815705
00252X0036/F1,50.37913349,2.334599055
00253X0008/P1,50.31941966,2.411884863
00253X0014/P1,50.376753,2.347869665
00253X0028/P,50.35629979,2.357069218
00253X0031/F1,50.37537099,2.361314047
00253X0044/PZ1,50.35479614,2.355626935
00254X0003/P1,50.35695674,2.497380803
00254X0009/P1,50.35791272,2.492047262
00254X0035/P,50.32892846,2.481488176
00254X0037/PZ1,50.35691045,2.498364304
00255X0030/P1,50.27351696,2.168850584
00255X0034/P1,50.26369949,2.230174448
00255X0047/P,50.26189924,2.227794264
00256X0020/F1,50.27636697,2.287943096
00257X0011/P,50.24099047,2.390876515
00258X0009/P1,50.27300469,2.48545932
00258X0067/P,50.23629133,2.429698716
00258X0069/PZ2,50.27833388,2.464151084
00261X0004/P1,50.35091156,2.590577552
00261X0031/S1,50.37728432,2.547917189
00262X0002/P1,50.39213661,2.712477861
00263X0006/P1,50.39326633,2.703100836
00263X0034/P1,50.39078492,2.742743478
00263X0123/P2,50.31442328,2.74451034
00263X0129/PZASA4,50.33100971,2.717516071
00264X0001/P1,50.38565954,2.795984834
00264X0031/F1,50.34571262,2.847235609
00264X0046/F1,50.40230487,2.865832345
00264X0082/F1,50.40972901,2.832702954
00265X0008/P1,50.27681954,2.528573368
00265X0017/P,50.22674907,2.568983385
00265X0033/P,50.25597991,2.562813314
00266X0020/P,50.29116182,2.630757728
00266X0030/P1,50.2656359,2.671466555
00266X0060/P1,50.2929112,2.624395899
00267X0050/P1,50.2777266,2.761569433
00268X0001/P1,50.30124577,2.859749283
00268X0029/P1,50.28680289,2.852576904
00268X0042/P1,50.26307145,2.788630592
00268X0120/P1,50.27635615,2.816309787
00268X0126/F1,50.24774531,2.870609479
00271X0002/P2,50.34813055,2.88920036
00271X0004/P1,50.33163053,2.880163056
00271X0005/P1,50.36122293,2.876982935
00271X0029/P1,50.38258403,2.911389693
00271X0060/F2,50.3935398,2.903794022
00272X0001/F2,50.3356136,3.049043785
00272X0025/F1,50.37616921,3.013484079
00272X0026/F2,50.37616921,3.013484079
00272X0105/F1,50.3356136,3.049043785
00272X0173/F3,50.32572197,2.982934875
00272X0176/PZ2,50.38332638,3.03358183
00272X0244/PZ1,50.38392028,3.008703078
00272X0262/PZCRA,50.38539085,3.041696804
00272X0264/PZ2,50.38763911,2.994904144
00273X0001/F1,50.32778778,3.073493285
00273X0002/F2,50.32778778,3.073493285
00273X0003/F3,50.32778778,3.073493285
00273X0004/F4,50.32778778,3.073493285
00273X0005/F5,50.32778778,3.073493285
00273X0006/F6,50.32778778,3.073493285
00273X0032/P1,50.3529583,3.067719183
00273X0051/F1,50.39780327,3.062446605
00273X0052/F2,50.39780327,3.062446605
00273X0053/F3,50.39780327,3.062446605
00273X0054/F4,50.39780327,3.062446605
00273X0055/F5,50.39780327,3.062446605
00273X0056/F6,50.39780327,3.062446605
00273X0057/F7,50.39780327,3.062446605
00273X0058/F2,50.39780327,3.062446605
00273X0059/F1,50.39780327,3.062446605
00273X0151/F1,50.37875468,3.075693337
00273X0450/PZ4,50.36937859,3.134868306
00273X0451/S1,50.34554708,3.135879017
00274X0002/F2,50.38891125,3.20775363
00274X0003/F3,50.38953114,3.209030471
00274X0004/F4,50.38969947,3.210580413
00274X0005/F5,50.38977789,3.212128734
00274X0009/F9,50.38950137,3.225061354
00274X0010/F10,50.37729587,3.215696996
00274X0011/F11,50.37729587,3.215696996
00274X0012/F12,50.37729587,3.215696996
00274X0013/F13,50.37729587,3.215696996
00274X0014/F2,50.39831808,3.162352553
00274X0015/F5GERM,50.39391698,3.174512695
00274X0017/FE1,50.38971707,3.220284003
00274X0071/F1BRAS,50.37798634,3.21402351
00274X0143/P1,50.32113159,3.230543529
00274X0184/PZST4,50.35159127,3.159023521
00274X0188/F1N,50.37729587,3.215696996
00274X0189/F6N,50.37729587,3.215696996
00274X0190/F7N,50.37729587,3.215696996
00274X0191/F8N,50.37729587,3.215696996
